article_id,title,sentence_idx,text,is_headline,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
0,Dialog records stronger 3Q26 as it keeps focus on long-term plans,9,"For 3Q26, Dialog proposed a dividend of 1.7 sen per share, its only dividend declaration so far for FY26.",False,0.00023262694042381957,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
0,Dialog records stronger 3Q26 as it keeps focus on long-term plans,10,The group is confident that it is positioned to weather any short-term challenges that may arise due to the current volatile external environment.,False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.0
0,Dialog records stronger 3Q26 as it keeps focus on long-term plans,11,"“At the same time, our strategies place us in a favourable position to capitalise on any emerging medium and long term opportunities,” it said.",False,0.4,0.4,0.9013957229580755,0.4,0.4575006187197697,0.6622126621725986
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,-1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,True,7.762899321150462e-11,3.946729922995521e-07,0.00029016991620206203,2.0377257930162387e-07,0.18428257542433782,1.6500803130943797e-07
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,0,"NEW DELHI: Malaysia’s participation in the upcoming BRICS Foreign Ministers’ Meeting in India reflects the country’s push to strengthen economic resilience, accelerate digital transformation and expand cooperation with emerging global economies.",False,0.4,0.4,0.7540711894729989,0.798951100106439,0.4575006187197697,0.6622126621725986
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,1,"Foreign Minister Datuk Seri Mohamad Hasan will attend the two-day meeting here beginning Thursday (May 14), with Malaysia expected to reinforce its commitment to multilateralism, sustainable development, global governance reform, inclusive economic cooperation and strengthening the voice of the Global South.",False,7.312256760245491e-08,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,2,Malaysian High Commissioner to India Datuk Muzafar Shah Mustafa said the participation was also in line with Malaysia’s aspiration to become a full BRICS member.,False,0.00023262694042381957,3.946729922995521e-07,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,1.6500803130943797e-07
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,3,"""In line with the country’s aspiration to become a BRICS member state, Malaysia will continue to engage constructively with BRICS to strengthen cooperation in sectors of strategic importance,” he told reporters during a briefing on Wednesday (May 13).",False,0.4,0.4,0.4,0.4,0.4,0.6622126621725986
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,4,He also described the meeting as a key preparatory platform ahead of the BRICS Leaders’ Summit scheduled for September.,False,7.312256760245491e-08,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,5,"According to Muzafar Shah, during the meeting, Mohamad is expected to deliver Malaysia’s statement in two main sessions themed ""BRICS at 20: Building for Resilience, Innovation, Cooperation and Sustainability” and ""Reforms of Global Governance and Multilateral System”.",False,7.312256760245491e-08,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,6,"""The minister is also expected to share Malaysia’s views on major global issues, including trade, global supply chains, energy security, digitalisation and climate action,” he said.",False,0.00020946341409708354,0.4,0.966340338555161,0.4,0.4661071843415937,0.9220138854430002
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,7,"On the sidelines of the meeting, Mohamad is scheduled to pay a courtesy call on Indian Prime Minister Narendra Modi and hold bilateral meetings with counterparts from countries including Cuba, Russia and India.",False,7.312256760245491e-08,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,8,"""Participation in this meeting reflects Malaysia’s commitment to a principled, balanced and pragmatic foreign policy, while strengthening its role as a proactive middle power in shaping a more inclusive, stable and sustainable global system,” Muzafar Shah said.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.4
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,9,"He added that Malaysia’s engagement with BRICS could open opportunities for cooperation in technology, energy, food security and climate change initiatives.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.4
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,10,"BRICS is a major intergovernmental and geopolitical bloc representing key emerging economies, originally formed by Brazil, Russia, India, China and South Africa.",False,0.4,0.4,0.4,0.4,0.4,0.4
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,11,"Since 2024, the bloc has expanded to include the United Arab Emirates, Ethiopia, Indonesia, Iran and Egypt.",False,0.4,0.4,0.7540711894729989,0.4,0.4,0.4
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,12,"Malaysia, alongside Belarus, Bolivia, Cuba, Kazakhstan, Thailand, Uganda and Uzbekistan, became a BRICS partner country on Jan 1, 2025.",False,0.4,0.4,0.4,0.4,0.4,0.6622126621725986
1,Mohamad Hasan joins BRICS Foreign Ministries' meeting in New Delhi on May 14-15,13,— Bernama,False,5.463323573518502e-11,3.946729922995521e-07,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",-1,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",True,0.4,0.4,0.4,0.616690594508503,0.4,0.9098821631592743
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",0,"PUTRAJAYA: About 700,000 licensed traders under various hawker associations stand to benefit from Agrobank’s Agro Penjaja-i initiative, which aims to empower traders and micro-entrepreneurs, particularly in navigating global economic uncertainties.",False,0.4,0.4,0.4,0.616690594508503,0.4,0.6622126621725986
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",1,"Agrobank Group president and chief executive officer Datuk Tengku Ahmad Badli Shah Raja Hussin said the initiative, launched on Wednesday (May 13), targets small traders, particularly hawkers, by offering financing, advisory services and digital financial management and savings solutions.",False,0.4,0.4,0.9132297068773954,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",2,"“Through the initiative, traders and micro-entrepreneurs will be able to enjoy various benefits and special facilities, including micro financing schemes of up to RM100,000 and a Cashline-i credit facility of up to RM5,000.",False,0.9991680531741988,0.4,0.6958923747551431,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",3,"“Agrobank also offers hibah, or returns on savings, under the Agro Penjaja-i account, which is additionally protected by takaful, with free takaful for the first 3,000 new customers for a year.",False,0.8362257770255695,0.4,0.4,0.4,0.4,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",4,"“We also provide a green lane for Ar-Rahnu processing of up to RM300,000, with special rates and returns on traders’ savings.",False,0.8362257770255695,0.4,0.4,0.4,0.4,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",5,"“Among the terms and conditions, applicants must be registered with a hawkers’ association and a local authority (PBT) to carry out business activities as traders,” he said at a press conference after the launch of the programme.",False,0.00023262694042381957,0.0003117913838402629,0.0009952953663476224,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",6,"He said approvals would be based on repayment capacity and the needs of individual traders, including those who already receive financing from government agencies.",False,0.9965458151967105,0.4,0.9013957229580755,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",7,"Meanwhile, Agriculture and Food Security Minister Datuk Seri Mohamad Sabu said the programme aligns with Prime Minister Datuk Seri Anwar Ibrahim’s call for banks, government-linked companies (GLCs) and government-linked investment companies (GLICs) to help ease the burden of small traders while sustaining economic activity.",False,0.0,0.4,0.6958923747551431,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",8,"“The initiative is a holistic approach by Agrobank to empower the trader and micro-entrepreneur community, which forms one of the backbones of the national economy.",False,0.4,0.4,0.7540711894729989,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",9,"“Through this initiative, we are not only providing easy and inclusive access to financing but also helping them improve their entrepreneurial knowledge, financial management and digital business capabilities,” he said.",False,0.9965458151967105,0.4,0.6958923747551431,0.4,0.4575006187197697,0.4
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",10,"Mohamad said the comprehensive approach could help traders increase their income, expand their businesses and strengthen their economic sustainability.",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.6622126621725986
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",11,“We recognise that traders play a very important role in the national economic chain.,False,0.7296146371073561,0.6565307601742927,0.6652814034091097,0.616690594508503,0.36794933399162283,0.9098821631592743
2,"About 700,000 traders to benefit from Agro Penjaja-i initiative, says Agrobank",12,"“They not only provide job opportunities and income for families but also form the backbone of the local community economy,” he said.",False,0.4,0.4,0.6652814034091097,0.798951100106439,0.4575006187197697,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,-1,ECB urges banks to brace quickly for AI-assisted cyberattacks,True,0.9999990459136474,0.4,0.4,0.4,0.29407053158634827,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,0,"FRANKFURT, May 13 (Reuters) - ⁠European Central Bank board member Frank Elderson ⁠on Wednesday urged banks in the euro area ‌to quickly prepare for potential cyberattacks launched with the help of Anthropic's Mythos AI model or similar tools.",False,0.9999290234638083,0.4,0.6452049510599908,0.4,0.29407053158634827,0.8008147189875737
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,1,"Elderson, who is ​Vice Chair of the ECB's bank ⁠supervision arm, said ⁠in an interview in ECB publication Supervision Newsletter that ⁠euro ‌area banks currently do not have access to Mythos.",False,0.9994344313508478,0.0003117913838402629,0.00029016991620206203,2.0377257930162387e-07,0.08879448948558864,1.6500803130943797e-07
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,2,"""Lack of access is not an ⁠excuse for inaction.",False,0.00023262694042381957,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,1.6500803130943797e-07
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,3,"On the contrary, it ​makes it ‌even more critical that banks step up and ⁠act now,"" ​he said.",False,0.9991680531741988,0.4,0.4,0.4,0.4,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,4,"Reuters reported this week that large U.S. banks, which have been granted early access to Mythos, ⁠are rushing to fix scores of ​data system weaknesses flagged by the tool.",False,0.993663265280234,0.6565307601742927,0.4,0.4,0.4,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,5,"Mythos is viewed by cybersecurity experts as a significant challengeto the banking ⁠industry and its data technology systems, prompting a series of warnings from regulators and policymakers.",False,0.4,0.6565307601742927,0.4,0.4,0.4,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,6,Elderson warned that banks need to brace for future AI models ​that enable even more aggressive ⁠cyberattacks.,False,0.9991680531741988,0.4,0.6652814034091097,0.4,0.4,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,7,"""We need to be able to deal with ​ever more capable future models that ‌could be released in relatively ​quick succession,"" he said.",False,0.4,0.4,0.4,0.4,0.4,0.4
3,ECB urges banks to brace quickly for AI-assisted cyberattacks,8,"(Reporting by Ludwig Burger and Reinhard Becker, Editing by Linda Pasquini)",False,0.00023262694042381957,0.0003117913838402629,0.00029016991620206203,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",-1,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",True,0.4,0.4,0.872160556098685,0.4,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",0,"ISKANDAR PUTERI: Germany is looking to deepen its economic footprint in Johor, with about 70 German business representatives set to explore opportunities in the Johor-Singapore Special Economic Zone (JS-SEZ).",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.4
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",1,Germany’s ambassador to Malaysia Silke Riecken-Daer said the high-level “Team Germany” delegation was in Johor to strengthen cross-border cooperation and explore new investment opportunities in the rapidly developing economic zone.,False,0.00020946341409708354,0.4,0.6958923747551431,0.4,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",2,"“We came here together in the true spirit of a cross-border trip to Johor,” she said after a meeting with Johor investment, trade, consumer affairs and human resources committee chairman Lee Ting Han at Bangunan Dato Jaafar Muhammad in Kota Iskandar here on Wednesday (May 13).",False,7.312256760245491e-08,0.0003117913838402629,0.0009952953663476224,0.0002844695025715695,0.18428257542433782,0.0002653870368550552
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",3,"The delegation included representatives from the German embassy in Singapore, the Malaysian-German Chamber of Commerce and Industry (MGCC), the Singaporean-German Chamber of Commerce (GCS), Germany Trade and Invest (GTAI) and 55 German companies based in Malaysia and Singapore.",False,0.4,0.4,0.4,0.4,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",4,"Riecken-Daer said the delegation also appreciated the presence of Johor Mentri Besar Datuk Onn Hafiz Ghazi, who joined part of the discussion.",False,7.312256760245491e-08,3.946729922995521e-07,5.280837244603421e-07,2.0377257930162387e-07,0.18428257542433782,1.6500803130943797e-07
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",5,"“We just had a very interesting initial discussion with Lee and his team, and also the Mentri Besar found the time to join us for part of the meeting, which is very much appreciated,” she said.",False,5.463323573518502e-11,3.946729922995521e-07,5.280837244603421e-07,2.0377257930162387e-07,0.18428257542433782,1.6500803130943797e-07
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",6,"Riecken-Daer said Germany already has a strong investment presence in Malaysia, with around 750 German companies operating nationwide.",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",7,"She said about 90 German companies are currently based in Johor, mainly in advanced manufacturing and industrial sectors.",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.4
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",8,"“We do feel that there is potential for further growth in that respect,” she said.",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.4
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",9,"Riecken-Daer noted that German firms, especially those already operating in Singapore, were showing increasing interest in expanding into Johor through the JS-SEZ initiative.",False,0.4,0.4,0.9132297068773954,0.6221682473618491,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",10,"“We do observe a sense of dynamics here in the special economic zone, which you have designed.",False,0.7296146371073561,0.4,0.6652814034091097,0.6221682473618491,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",11,"“We see a lot of cross-border interest from our many companies who are based in Singapore and a lot of strategic interest in expanding operations to Johor,” she said.",False,0.4,0.4,0.7540711894729989,0.6221682473618491,0.4575006187197697,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",12,"She described Johor as an attractive investment destination due to its strategic location, maritime access, availability of land and a skilled multilingual workforce.",False,0.4,0.4,0.6958923747551431,0.8432737063126922,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",13,"“I remember standing in the boardroom overlooking the Straits, seeing the vastness of Johor, while also viewing across Singapore and even Indonesia on the horizon.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",14,"“So that is very impressive,” she said.",False,1.73846692396457e-07,3.946729922995521e-07,0.00029016991620206203,1.0075465153821969e-06,0.019570963149065652,3.819994101803627e-10
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",15,Riecken-Daer said current global uncertainties and supply chain disruptions were prompting German companies to diversify investments and strengthen partnerships in Southeast Asia.,False,0.4,0.6565307601742927,0.988451693984317,0.6221682473618491,0.4999449297908085,0.9220138854430002
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",16,"“As a trading nation and a middle-class power, we really have an interest in diversifying our supply chains, forging new partnerships and investment opportunities.",False,0.4,0.6565307601742927,0.988451693984317,0.616690594508503,0.4661071843415937,0.9838420988831922
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",17,"“I think Johor is a very good candidate for that,” she said.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.00041422755420759933
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",18,"Meanwhile, Lee said most German companies currently operating in Johor are involved in advanced manufacturing, chemical industries and logistics.",False,0.4,0.4,0.9132297068773954,0.6221682473618491,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",19,He added that Johor was keen to strengthen cooperation with Germany in talent development and technical education.,False,0.4,0.4,0.4,0.6221682473618491,0.4,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",20,"“We are aware that Germany is very strong in technical and vocational education,” he said.",False,0.4,0.4,0.4,0.4,0.4,0.4
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",21,"Lee said Johor already has existing collaboration with German partners through the Johor Skills Development Centre, particularly in the oil and gas sector.",False,0.00020946341409708354,0.4,0.4,0.6853705393232402,0.3151651969455813,0.7844840989562232
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",22,"However, he said the state hoped to expand cooperation into other high-value industries.",False,0.4,0.4,0.9013957229580755,0.6221682473618491,0.4575006187197697,0.6622126621725986
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",23,"“Advanced manufacturing, automation, electric vehicles and the automotive industry are areas where Germany is very strong.",False,0.4,0.19094182901364115,0.9132297068773954,0.6221682473618491,0.4,0.4
4,"Germany eyes deeper economic footprint in Johor, 70 business reps visit JS-SEZ",24,"“We can continue discussions to establish further cooperation,” he added.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.001217125551185458
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",-1,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",True,0.788051287463244,0.9999848818780552,0.6652814034091097,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",0,"SINGAPORE: Asian stocks found their footing after an initial selloff on Wednesday, helped by a turnaround in Korean shares as revived AI optimism dwarfed concerns about stalled talks between Washington and Tehran and hotter-than-expected U.S. inflation.",False,0.9998979663454621,0.999999978223598,0.4,0.4,0.22333932543891513,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",1,MSCI's broadest index of Asia-Pacific shares outside Japan was up 0.3% after rebounding from an earlier decline of as much as 1%.,False,0.9376931999736813,0.4,0.4,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",2,"Japan's Nikkei 225 rose 0.8%, while S&P 500 e-mini futures tacked on 0.2%.",False,0.7296146371073561,0.4,0.4,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",3,Korean shares fell as much as 3.2% on news Samsung Electronics had failed to reach a pay deal with its union before rebounding 2.6% to a record close on reports the government was seeking to manage the situation.,False,0.7296146371073561,0.4,0.4,0.4,0.4,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",4,"The Korean market has been on a tear in recent weeks, breaching records regularly on an AI-led rally that some traders say was ripe for a pullback.",False,0.9376931999736813,0.4,0.4,0.4,0.4,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",5,"""Robust AI-led exports by South Korea - and to a lesser extent, Japan, Singapore and Malaysia - are buffering the energy price shock,"" analysts from Nomura wrote in a research report.",False,0.7296146371073561,0.9890463112887586,0.988451693984317,0.8057534043486678,0.36794933399162283,0.9970011198866161
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",6,"The conflict in the Middle East remained in a stalemate, as U.S. President Donald Trump said on Tuesday he does not think he will need China's help to end the war with Iran, ahead of his meeting with President Xi Jinping later this week.",False,0.00020946341409708354,0.4,0.4,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",7,"""The U.S.-China summit could trigger moderate index upside if the truce extends,"" Morgan Stanley said in a research note, lifting its price targets on several Chinese benchmarks.",False,0.9376931999736813,0.9890463112887586,0.4,0.4,0.4575006187197697,0.9098821631592743
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",8,"It noted improved earnings, growing supply chain dominance and a stronger yuan.",False,0.7296146371073561,0.4,0.988451693984317,0.616690594508503,0.4999449297908085,0.9838420988831922
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",9,The bank also upgraded its recommendation on developed market equities to overweight.,False,0.9999631171533738,0.6565307601742927,0.4,0.4,0.4575006187197697,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",10,"""Uncertainties driven by the conflict in the Middle East drive a wider-than-average range of return outcomes, but the micro and macro fundamentals are largely supportive,"" the bank added.",False,0.9997943323051248,0.6565307601742927,0.9013957229580755,0.6221682473618491,0.4575006187197697,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",11,"""AI and capex related to AI will remain pertinent across asset classes and regions.""",False,0.4,0.4,0.872160556098685,0.4,0.4,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",12,Other investors expressed scepticism that Trump and Xi's meeting would lead to significantly improved relations.,False,0.9376931999736813,0.4,0.4,0.4,0.4,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",13,"""We’ve seen this movie before, and we know it doesn’t end with a breakthrough agreement that resets the U.S.-China relationship,"" said Phillip Wool, chief research officer and head of portfolio management at Rayliant Investment Research.",False,0.4,0.4,0.6958923747551431,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",14,"""That creates a pretty low bar for success: As long as Trump and Xi can get along and the trade detente continues, that should be enough to count this meeting as a win for both sides.""",False,0.00020946341409708354,0.000842908737681328,0.4,0.4,0.4,0.6622126621725986
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",15,"Brent crude was down 1.4% at $106.32, snapping a three-day rally.",False,0.9376931999736813,0.4,0.4,0.4,0.4,0.7744413388290246
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",16,"Oil prices have held at or above $100 a barrel since late February, when U.S. and Israeli strikes on Iran and Tehran's effective closure of the Strait of Hormuz rattled supply.",False,0.0008472911023177835,0.9890463112887586,0.6958923747551431,0.41033821152707045,0.32307922539209527,0.9821835095402702
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",17,"In Seoul, Samsung Electronics shares plunged as much as 6.1% after the electronics behemoth failed to reach a pay deal with its South Korean labour union on Wednesday, setting the stage for more than 50,000 workers to go ahead with a full strike.",False,0.7296146371073561,0.4,0.4,0.6853705393232402,0.24142157738556547,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",18,"However, the stock later rose 1.8% after South Korean Prime Minister Kim Min-seok said the government would support talks to prevent a strike ""under any circumstances,"" Yonhap News Agency reported.",False,0.9376931999736813,0.4,0.6652814034091097,0.4,0.4,0.4
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",19,"Stocks on Wall Street fell on Tuesday, with the S&P 500 0.2% lower and the Nasdaq Composite down 0.7% after U.S. consumer inflation increased by the most in three years in April, raising the risk the Federal Reserve will be forced to raise rates earlier than expected.",False,0.9999999847331458,0.9999999924050023,0.6652814034091097,0.4,0.29407053158634827,0.7744413388290246
5,"Asia stocks turn green as AI cheer trumps Iran, inflation gloom",20,"Markets have largely priced out any chance of a rate cut from the Fed this year, while expectations for a hike of at least 25 basis points at the December meeting have risen to over 35% from below 22% earlier in the week, according to CME's FedWatch Tool.",False,0.9999999999998685,0.9999840478742348,0.28553594101729796,0.6221682473618491,0.26673433884067155,0.9098821631592743
